Airportname,Year,longitude,latitude,month,value
Arkhangelsk (Talagy),2009,40.714892,64.596138,4,221.2
Astrakhan (Narimanovo),2009,47.999896,46.287344,4,32.7
Novy Urengoy,2009,66.694583,63.697412,4,35.7
Blagoveshchensk,2009,127.40753600000001,50.42238,4,65.0
Bugulma,2009,52.79030600000001,54.634026,4,0.86
Vladivostok (Knevichi),2009,132.16510300000002,43.396702000000005,4,1330.2
Volgograd (Gumrak),2009,44.356743,48.792276,4,57.0
Vorkuta,2009,64.00447,67.49024399999999,4,32.91
Voronezh (Chertovitskoe),2009,39.225359000000005,51.812576,4,13.9
Ekaterinburg (Koltsovo),2009,60.802263,56.75025600000001,4,967.84
Irkutsk,2009,104.355777,52.273103000000006,4,1020.0
Kazan,2009,49.298590999999995,55.608089,4,122.54
Kemerovo,2009,86.118863,55.28199,4,477.78
Kogalym,2009,74.5295,62.195565,4,239.8
Komsomolsk-on-Amur,2009,136.929004,50.403351,4,76.3
Krasnodar (Paszkowski),2009,39.139669,45.033923,4,546.0
Krasnoyarsk (Emelyanovo),2009,92.486391,56.180578000000004,4,788.13
red,2009,94.40495,51.676108,4,1.18
Zabaykalsk,2009,114.831553,60.722584999999995,4,130.0
Magadan (Falcon),2009,150.73116000000002,59.914272,4,265.0
Mineral water,2009,43.087648,44.217799,4,81.0
Peaceful,2009,114.02243100000001,62.531381999999994,4,1270.3
Moscow (Vnukovo),2009,37.295014,55.608562,4,1935.51
Moscow (Domodedovo),2009,37.767995,55.43716800000001,4,8318.28
Moscow (Sheremetyevo),2009,37.405974,55.962962,4,11585.2
Murmansk,2009,32.758163,68.784743,4,95.7
Nadym,2009,72.69258,65.479934,4,50.99
Nizhnevartovsk,2009,76.494691,60.951112,4,385.0
Nizhny Novgorod (Strigino),2009,43.791127,56.219628,4,43.7
Nikolaevsk-on-Amur,2009,140.663597,53.149961,4,113.7
Novokuznetsk,2009,86.864303,53.805377,4,99.0
Novosibirsk (Tolmachyovo),2009,82.667491,55.009425,4,1185.3
New Urengoy,2009,76.52242199999999,66.072965,4,176.7
Norilsk,2009,87.342342,69.325039,4,1428.06
Noyabrsk,2009,75.274455,63.181841000000006,4,106.0
Omsk (central),2009,73.007305,55.085528000000004,4,194.0
Orenburg (central),2009,55.457063,51.79139,4,55.44
Perm (Bolshoye Savino),2009,56.010461,57.91611999999999,4,129.14
Petropavlovsk (Yelizovo),2009,158.425285,53.169328,4,478.38
Polar,2009,112.038215,66.400137,4,328.6
Rostov-on-Don,2009,39.929081,47.488341999999996,4,548.5
Saint Petersburg (Pulkovo),2009,30.273027000000003,59.799769999999995,4,1574.0
Saratov (central),2009,106.644236,47.454355,4,42.7
Sochi,2009,39.941316,43.448370000000004,4,148.0
Stavropol (Shpakovskoye),2009,42.105169000000004,45.112737,4,55.0
Surgut,2009,73.40807,61.34020400000001,4,294.5
Syktyvkar,2009,50.851293,61.663805,4,46.09
Tiksi,2009,128.888094,71.698596,4,2.6
Tomsk (Bogashevo),2009,85.209517,56.388412,4,101.0
Tyumen (Roschino),2009,65.348628,57.181514,4,310.2
Ufa,2009,55.883529,54.566329,4,173.34
Khabarovsk (MVL),2009,135.171082,48.525706,4,87.85
Khabarovsk (New),2009,135.171082,48.525706,4,1291.03
Khanty-Mansiysk,2009,69.095798,61.026143999999995,4,47.05
Khatanga,2009,102.473016,71.978434,4,201.0
Chelyabinsk (Balandino),2009,61.50928199999999,55.298164,4,157.52
Reads (tub),2009,113.30649199999999,52.020464000000004,4,62.74
Yuzhno-(Khomutovo),2009,142.723677,46.886967,4,792.6
Yakutsk,2009,129.750225,62.08659399999999,4,635.2
Yamburg,2009,75.09778299999999,67.980026,4,4.38
Yaroslavl (Tunoshna),2009,40.170054,57.56231,4,758.7
Abakan,2008,91.39973499999999,53.751351,4,68.8
Anapa (Vitjazevo),2008,37.341511,45.003748,4,29.04
Arkhangelsk (Talagy),2008,40.714892,64.596138,4,530.5
Astrakhan (Narimanovo),2008,47.999896,46.287344,4,48.26
Novy Urengoy,2008,66.694583,63.697412,4,44.0
Blagoveshchensk,2008,127.40753600000001,50.42238,4,190.1
Bugulma,2008,52.79030600000001,54.634026,4,1.1
Vladivostok (Knevichi),2008,132.16510300000002,43.396702000000005,4,2023.3
Volgograd (Gumrak),2008,44.356743,48.792276,4,85.0
Vorkuta,2008,64.00447,67.49024399999999,4,31.15
Voronezh (Chertovitskoe),2008,39.225359000000005,51.812576,4,16.65
Ekaterinburg (Koltsovo),2008,60.802263,56.75025600000001,4,1500.04
Irkutsk,2008,104.355777,52.273103000000006,4,1641.0
Kazan,2008,49.298590999999995,55.608089,4,156.63
Kemerovo,2008,86.118863,55.28199,4,132.63
Kogalym,2008,74.5295,62.195565,4,519.9
Komsomolsk-on-Amur,2008,136.929004,50.403351,4,177.4
Krasnodar (Paszkowski),2008,39.139669,45.033923,4,667.0
Krasnoyarsk (Emelyanovo),2008,92.486391,56.180578000000004,4,1951.59
red,2008,94.40495,51.676108,4,5.73
Zabaykalsk,2008,114.831553,60.722584999999995,4,127.7
Magadan (Falcon),2008,150.73116000000002,59.914272,4,312.0
Mineral water,2008,43.087648,44.217799,4,98.0
Peaceful,2008,114.02243100000001,62.531381999999994,4,1706.7
Moscow (Vnukovo),2008,37.295014,55.608562,4,1879.34
Moscow (Domodedovo),2008,37.767995,55.43716800000001,4,11837.18
Moscow (Sheremetyevo),2008,37.405974,55.962962,4,14101.0
Murmansk,2008,32.758163,68.784743,4,100.1
Nadym,2008,72.69258,65.479934,4,93.4
Nizhnevartovsk,2008,76.494691,60.951112,4,441.8
Nizhny Novgorod (Strigino),2008,43.791127,56.219628,4,61.51
Nikolaevsk-on-Amur,2008,140.663597,53.149961,4,113.87
Novokuznetsk,2008,86.864303,53.805377,4,95.0
Novosibirsk (Tolmachyovo),2008,82.667491,55.009425,4,1683.0
New Urengoy,2008,76.52242199999999,66.072965,4,227.9
Norilsk,2008,87.342342,69.325039,4,2222.26
Noyabrsk,2008,75.274455,63.181841000000006,4,99.4
Omsk (central),2008,73.007305,55.085528000000004,4,286.0
Orenburg (central),2008,55.457063,51.79139,4,92.23
Perm (Bolshoye Savino),2008,56.010461,57.91611999999999,4,307.94
Petropavlovsk (Yelizovo),2008,158.425285,53.169328,4,554.51
Polar,2008,112.038215,66.400137,4,535.5
Rostov-on-Don,2008,39.929081,47.488341999999996,4,634.3
Saint Petersburg (Pulkovo),2008,30.273027000000003,59.799769999999995,4,2031.0
Saratov (central),2008,106.644236,47.454355,4,43.9
Sochi,2008,39.941316,43.448370000000004,4,194.0
Stavropol (Shpakovskoye),2008,42.105169000000004,45.112737,4,82.0
Surgut,2008,73.40807,61.34020400000001,4,376.9
Syktyvkar,2008,50.851293,61.663805,4,71.12
Tiksi,2008,128.888094,71.698596,4,6.4
Tomsk (Bogashevo),2008,85.209517,56.388412,4,155.0
Tyumen (Roschino),2008,65.348628,57.181514,4,388.2
Ufa,2008,55.883529,54.566329,4,393.2
Khabarovsk (MVL),2008,135.171082,48.525706,4,57.8
Khabarovsk (New),2008,135.171082,48.525706,4,1549.72
Khanty-Mansiysk,2008,69.095798,61.026143999999995,4,75.46
Khatanga,2008,102.473016,71.978434,4,341.2
Chelyabinsk (Balandino),2008,61.50928199999999,55.298164,4,215.46
Reads (tub),2008,113.30649199999999,52.020464000000004,4,197.52
Yuzhno-(Khomutovo),2008,142.723677,46.886967,4,1135.0
Yakutsk,2008,129.750225,62.08659399999999,4,990.9
Yamburg,2008,75.09778299999999,67.980026,4,5.33
Yaroslavl (Tunoshna),2008,40.170054,57.56231,4,1645.4
Abakan,2007,91.39973499999999,53.751351,4,83.5
Anapa (Vitjazevo),2007,37.341511,45.003748,4,19.19
Arkhangelsk (Talagy),2007,40.714892,64.596138,4,625.2
Astrakhan (Narimanovo),2007,47.999896,46.287344,4,36.54
Novy Urengoy,2007,66.694583,63.697412,4,64.1
Blagoveshchensk,2007,127.40753600000001,50.42238,4,202.7
Bugulma,2007,52.79030600000001,54.634026,4,2.27
Vladivostok (Knevichi),2007,132.16510300000002,43.396702000000005,4,1782.7
Volgograd (Gumrak),2007,44.356743,48.792276,4,137.0
Vorkuta,2007,64.00447,67.49024399999999,4,24.8
Voronezh (Chertovitskoe),2007,39.225359000000005,51.812576,4,15.87
Ekaterinburg (Koltsovo),2007,60.802263,56.75025600000001,4,1416.9
Irkutsk,2007,104.355777,52.273103000000006,4,1401.0
Kazan,2007,49.298590999999995,55.608089,4,435.91
Kemerovo,2007,86.118863,55.28199,4,124.24
Kogalym,2007,74.5295,62.195565,4,247.5
Komsomolsk-on-Amur,2007,136.929004,50.403351,4,43.6
Krasnodar (Paszkowski),2007,39.139669,45.033923,4,654.0
Krasnoyarsk (Emelyanovo),2007,92.486391,56.180578000000004,4,1624.98
red,2007,94.40495,51.676108,4,3.21
Zabaykalsk,2007,114.831553,60.722584999999995,4,113.3
Magadan (Falcon),2007,150.73116000000002,59.914272,4,274.0
Mineral water,2007,43.087648,44.217799,4,179.0
Peaceful,2007,114.02243100000001,62.531381999999994,4,1865.8
Moscow (Vnukovo),2007,37.295014,55.608562,4,1575.27
Moscow (Domodedovo),2007,37.767995,55.43716800000001,4,9363.32
Moscow (Sheremetyevo),2007,37.405974,55.962962,4,12591.7
Murmansk,2007,32.758163,68.784743,4,109.9
Nadym,2007,72.69258,65.479934,4,81.67
Nizhnevartovsk,2007,76.494691,60.951112,4,868.8
Nizhny Novgorod (Strigino),2007,43.791127,56.219628,4,56.82
Nikolaevsk-on-Amur,2007,140.663597,53.149961,4,185.02
Novokuznetsk,2007,86.864303,53.805377,4,78.0
Novosibirsk (Tolmachyovo),2007,82.667491,55.009425,4,1387.9
New Urengoy,2007,76.52242199999999,66.072965,4,224.4
Norilsk,2007,87.342342,69.325039,4,2094.24
Noyabrsk,2007,75.274455,63.181841000000006,4,94.0
Omsk (central),2007,73.007305,55.085528000000004,4,298.0
Orenburg (central),2007,55.457063,51.79139,4,98.49
Perm (Bolshoye Savino),2007,56.010461,57.91611999999999,4,156.21
Petropavlovsk (Yelizovo),2007,158.425285,53.169328,4,567.46
Polar,2007,112.038215,66.400137,4,576.4
Rostov-on-Don,2007,39.929081,47.488341999999996,4,475.7
Saint Petersburg (Pulkovo),2007,30.273027000000003,59.799769999999995,4,2094.0
Saratov (central),2007,106.644236,47.454355,4,46.4
Sochi,2007,39.941316,43.448370000000004,4,161.0
Stavropol (Shpakovskoye),2007,42.105169000000004,45.112737,4,56.0
Surgut,2007,73.40807,61.34020400000001,4,411.3
Syktyvkar,2007,50.851293,61.663805,4,81.36
Tiksi,2007,128.888094,71.698596,4,3.8
Tomsk (Bogashevo),2007,85.209517,56.388412,4,148.0
Tyumen (Roschino),2007,65.348628,57.181514,4,362.8
Ufa,2007,55.883529,54.566329,4,234.01
Khabarovsk (MVL),2007,135.171082,48.525706,4,6.21
Khabarovsk (New),2007,135.171082,48.525706,4,1415.01
Khanty-Mansiysk,2007,69.095798,61.026143999999995,4,70.4
Khatanga,2007,102.473016,71.978434,4,291.3
Chelyabinsk (Balandino),2007,61.50928199999999,55.298164,4,223.38
Reads (tub),2007,113.30649199999999,52.020464000000004,4,154.54
Yuzhno-(Khomutovo),2007,142.723677,46.886967,4,1352.3
Yakutsk,2007,129.750225,62.08659399999999,4,1018.0
Yamburg,2007,75.09778299999999,67.980026,4,5.32
Yaroslavl (Tunoshna),2007,40.170054,57.56231,4,1235.97
Abakan,2020,91.39973499999999,53.751351,5,0.0
Anapa (Vitjazevo),2020,37.341511,45.003748,5,0.0
Arkhangelsk (Talagy),2020,40.714892,64.596138,5,0.0
Astrakhan (Narimanovo),2020,47.999896,46.287344,5,0.0
Trip,2020,138.042241,56.431311,5,0.0
Barnaul (Titov Name),2020,83.547723,53.361377000000005,5,0.0
Belgorod,2020,36.570541,50.645157,5,0.0
Novy Urengoy,2020,66.694583,63.697412,5,0.0
Blagoveshchensk (Ignatevo),2020,127.40753600000001,50.42238,5,0.0
Bogorodskoe,2020,140.44579199999998,52.376818,5,0.0
Bugulma,2020,52.79030600000001,54.634026,5,0.0
Vladivostok (Knevichi),2020,132.16510300000002,43.396702000000005,5,0.0
Volgograd (Gumrak),2020,44.356743,48.792276,5,0.0
Vorkuta,2020,64.00447,67.49024399999999,5,0.0
Voronezh (Chertovitskoe),2020,39.225359000000005,51.812576,5,0.0
Ekaterinburg (Koltsovo),2020,60.802263,56.75025600000001,5,0.0
Zeyskaya,2020,127.08798700000001,53.690803,5,0.0
Ivanovo (Yuzhny),2020,40.943709999999996,56.942303,5,0.0
Izhevsk,2020,53.45064,56.830870999999995,5,0.0
Irkutsk,2020,104.355777,52.273103000000006,5,0.0
Kazan,2020,49.298590999999995,55.608089,5,0.0
Kaluga (Grabtsevo),2020,36.366974,54.546890000000005,5,0.0
Kemerovo,2020,86.118863,55.28199,5,0.0
Keperveem,2020,166.145801,67.84458199999999,5,0.0
Kirov (Pobedilovo),2020,49.346758,58.4975,5,0.0
Kogalym,2020,74.5295,62.195565,5,0.0
Komsomolsk-on-Amur,2020,136.929004,50.403351,5,0.0
Krasnodar (Paszkowski),2020,39.139669,45.033923,5,0.0
Krasnoyarsk,2020,92.486391,56.180578000000004,5,0.0
Krasnoyarsk (Cheremshanka),2020,92.486391,56.180578000000004,5,0.0
Kursk (Eastern),2020,36.282441999999996,51.749429,5,0.0
red,2020,94.40495,51.676108,5,0.0
Zabaykalsk,2020,114.831553,60.722584999999995,5,0.0
Magadan (Falcon),2020,150.73116000000002,59.914272,5,0.0
Makhachkala (Uytash),2020,47.655707,42.820909,5,0.0
Mineral water,2020,43.087648,44.217799,5,0.0
Peaceful,2020,114.02243100000001,62.531381999999994,5,0.0
Moscow (Vnukovo),2020,37.295014,55.608562,5,0.0
Moscow (Domodedovo),2020,37.767995,55.43716800000001,5,0.0
Moscow (Sheremetyevo),2020,37.405974,55.962962,5,0.0
Murmansk,2020,32.758163,68.784743,5,0.0
Nadym,2020,72.69258,65.479934,5,0.0
Nizhnevartovsk,2020,76.494691,60.951112,5,0.0
Kazan (Begiševo),2020,52.101325,55.564404,5,0.0
Nizhny Novgorod (Strigino),2020,43.791127,56.219628,5,0.0
Nikolaevsk-on-Amur,2020,140.663597,53.149961,5,0.0
Novokuznetsk (Spichenkovo),2020,86.864303,53.805377,5,0.0
Novosibirsk (Tolmachyovo),2020,82.667491,55.009425,5,0.0
New Urengoy,2020,76.52242199999999,66.072965,5,0.0
Nogliki,2020,143.140926,51.788476,5,0.0
Norilsk,2020,87.342342,69.325039,5,0.0
Noyabrsk,2020,75.274455,63.181841000000006,5,0.0
Omolon,2020,160.545443,65.236944,5,0.0
Omsk (central),2020,73.007305,55.085528000000004,5,0.0
Omsukçan,2020,155.740193,62.459104,5,0.0
Orenburg (central),2020,55.457063,51.79139,5,0.0
Okha,2020,142.890431,53.517945,5,0.0
Okhotsk,2020,143.065575,59.413192,5,0.0
Penza,2020,45.023041,53.118367000000006,5,0.0
Petropavlovsk (Yelizovo),2020,158.425285,53.169328,5,0.0
Polar,2020,112.038215,66.400137,5,0.0
Samara (Kurumoch),2020,50.157667,53.512259,5,0.0
Saint Petersburg (Pulkovo),2020,30.273027000000003,59.799769999999995,5,0.0
Saransk,2020,45.217131,54.13793199999999,5,0.0
Sochi,2020,39.941316,43.448370000000004,5,0.0
Stavropol (Shpakovskoye),2020,42.105169000000004,45.112737,5,0.0
Strezhevoy,2020,77.64952,60.717273999999996,5,0.0
Surgut,2020,73.40807,61.34020400000001,5,0.0
Syktyvkar,2020,50.851293,61.663805,5,0.0
Tiksi,2020,128.888094,71.698596,5,0.0
Tomsk (Bogashevo),2020,85.209517,56.388412,5,0.0
Ust-Tsilma,2020,124.760632,55.282031,5,0.0
Tyumen (Roschino),2020,65.348628,57.181514,5,0.0
Ulyanovsk (Barataevka),2020,48.798606,54.41412,5,0.0
Ulyanovsk (East),2020,48.798606,54.41412,5,0.0
Ufa,2020,55.883529,54.566329,5,0.0
Khabarovsk (New),2020,135.171082,48.525706,5,0.0
Khanty-Mansiysk,2020,69.095798,61.026143999999995,5,0.0
Khatanga,2020,102.473016,71.978434,5,0.0
Herpuchi,2020,138.82439499999998,52.976379,5,0.0
Cheboksary,2020,47.320195,56.082722,5,0.0
Chelyabinsk (Balandino),2020,61.50928199999999,55.298164,5,0.0
Reads (tub),2020,113.30649199999999,52.020464000000004,5,0.0
Çumikan,2020,135.28347,54.69673,5,0.0
Shakhtars'k,2020,142.076602,49.189684,5,0.0
Yuzhno-(Khomutovo),2020,142.723677,46.886967,5,0.0
Yakutsk,2020,129.750225,62.08659399999999,5,0.0
Yamburg,2020,75.09778299999999,67.980026,5,0.0
Yaroslavl (Tunoshna),2020,40.170054,57.56231,5,0.0
Abakan,2019,91.39973499999999,53.751351,5,100.34
Anapa (Vitjazevo),2019,37.341511,45.003748,5,52.0
Arkhangelsk (Talagy),2019,40.714892,64.596138,5,137.95
Astrakhan (Narimanovo),2019,47.999896,46.287344,5,71.38
Trip,2019,138.042241,56.431311,5,2.09
Barnaul (Titov Name),2019,83.547723,53.361377000000005,5,195.4
Belgorod,2019,36.570541,50.645157,5,4.93
Novy Urengoy,2019,66.694583,63.697412,5,7.3
Blagoveshchensk (Ignatevo),2019,127.40753600000001,50.42238,5,213.9
Bogorodskoe,2019,140.44579199999998,52.376818,5,0.05
Bugulma,2019,52.79030600000001,54.634026,5,2.87
Vladivostok (Knevichi),2019,132.16510300000002,43.396702000000005,5,1614.51
Volgograd (Gumrak),2019,44.356743,48.792276,5,67.0
Vorkuta,2019,64.00447,67.49024399999999,5,3.03
Voronezh (Chertovitskoe),2019,39.225359000000005,51.812576,5,17.25
Ekaterinburg (Koltsovo),2019,60.802263,56.75025600000001,5,1445.59
Zeyskaya,2019,127.08798700000001,53.690803,5,1.76
Ivanovo (Yuzhny),2019,40.943709999999996,56.942303,5,36.47
Irkutsk,2019,104.355777,52.273103000000006,5,705.44
Kaluga (Grabtsevo),2019,36.366974,54.546890000000005,5,0.97
Kemerovo,2019,86.118863,55.28199,5,96.21
Keperveem,2019,166.145801,67.84458199999999,5,66.0
Kirov (Pobedilovo),2019,49.346758,58.4975,5,5.8
Kogalym,2019,74.5295,62.195565,5,3.6
Komsomolsk-on-Amur,2019,136.929004,50.403351,5,113.36
Krasnodar (Paszkowski),2019,39.139669,45.033923,5,545.96
Krasnoyarsk,2019,92.486391,56.180578000000004,5,1302.43
Krasnoyarsk (Cheremshanka),2019,92.486391,56.180578000000004,5,44.58
Kursk (Eastern),2019,36.282441999999996,51.749429,5,0.2
red,2019,94.40495,51.676108,5,8.42
Zabaykalsk,2019,114.831553,60.722584999999995,5,52.11
Magadan (Falcon),2019,150.73116000000002,59.914272,5,621.0
Makhachkala (Uytash),2019,47.655707,42.820909,5,270.7
Mineral water,2019,43.087648,44.217799,5,97.99
Peaceful,2019,114.02243100000001,62.531381999999994,5,823.54
Moscow (Vnukovo),2019,37.295014,55.608562,5,4156.71
Moscow (Domodedovo),2019,37.767995,55.43716800000001,5,8079.51
Moscow (Sheremetyevo),2019,37.405974,55.962962,5,26192.8
Murmansk,2019,32.758163,68.784743,5,148.64
Nadym,2019,72.69258,65.479934,5,32.28
Nizhnevartovsk,2019,76.494691,60.951112,5,142.0
Kazan (Begiševo),2019,52.101325,55.564404,5,37.45
Nizhny Novgorod (Strigino),2019,43.791127,56.219628,5,63.62
Nikolaevsk-on-Amur,2019,140.663597,53.149961,5,2.45
Novokuznetsk (Spichenkovo),2019,86.864303,53.805377,5,78.1
Novosibirsk (Tolmachyovo),2019,82.667491,55.009425,5,2181.3
New Urengoy,2019,76.52242199999999,66.072965,5,328.19
Nogliki,2019,143.140926,51.788476,5,3.65
Norilsk,2019,87.342342,69.325039,5,1227.49
Noyabrsk,2019,75.274455,63.181841000000006,5,51.85
Omolon,2019,160.545443,65.236944,5,1.0
Omsk (central),2019,73.007305,55.085528000000004,5,252.0
Omsukçan,2019,155.740193,62.459104,5,27.77
Orenburg (central),2019,55.457063,51.79139,5,89.06
Okha,2019,142.890431,53.517945,5,4.29
Okhotsk,2019,143.065575,59.413192,5,45.74
Penza,2019,45.023041,53.118367000000006,5,0.38
Petropavlovsk (Yelizovo),2019,158.425285,53.169328,5,663.07
Pauline Osipenko,2019,136.473657,52.438759999999995,5,0.0
Polar,2019,112.038215,66.400137,5,77.58
Samara (Kurumoch),2019,50.157667,53.512259,5,212.35
Saint Petersburg (Pulkovo),2019,30.273027000000003,59.799769999999995,5,2051.0
Saransk,2019,45.217131,54.13793199999999,5,0.0
Saratov (central),2019,106.644236,47.454355,5,29.9
Sochi,2019,39.941316,43.448370000000004,5,203.15
Stavropol (Shpakovskoye),2019,42.105169000000004,45.112737,5,55.0
Strezhevoy,2019,77.64952,60.717273999999996,5,3.1
Surgut,2019,73.40807,61.34020400000001,5,254.86
Syktyvkar,2019,50.851293,61.663805,5,45.14
Tiksi,2019,128.888094,71.698596,5,31.61
Tomsk (Bogashevo),2019,85.209517,56.388412,5,140.5
Ust-Tsilma,2019,124.760632,55.282031,5,0.0
Tyumen (Roschino),2019,65.348628,57.181514,5,258.1
Ulyanovsk (Barataevka),2019,48.798606,54.41412,5,17.84
Ulyanovsk (East),2019,48.798606,54.41412,5,1.1
Ufa,2019,55.883529,54.566329,5,364.0
Khabarovsk (MVL),2019,135.171082,48.525706,5,0.0
Khabarovsk (New),2019,135.171082,48.525706,5,1432.78
Khanty-Mansiysk,2019,69.095798,61.026143999999995,5,39.1
Khatanga,2019,102.473016,71.978434,5,33.43
Herpuchi,2019,138.82439499999998,52.976379,5,0.4
Cheboksary,2019,47.320195,56.082722,5,1.9
Chelyabinsk (Balandino),2019,61.50928199999999,55.298164,5,207.89
Reads (tub),2019,113.30649199999999,52.020464000000004,5,238.98
Çumikan,2019,135.28347,54.69673,5,1.25
Shakhtars'k,2019,142.076602,49.189684,5,0.03
Shushenskoe,2019,92.04827399999999,53.388273999999996,5,0.0
Ekimçan,2019,132.950411,53.074422999999996,5,0.0
Yuzhno-(Khomutovo),2019,142.723677,46.886967,5,790.76
Yakutsk,2019,129.750225,62.08659399999999,5,656.28
Yamburg,2019,75.09778299999999,67.980026,5,0.04
Yaroslavl (Tunoshna),2019,40.170054,57.56231,5,54.9
Abakan,2018,91.39973499999999,53.751351,5,83.81
Anapa (Vitjazevo),2018,37.341511,45.003748,5,63.94
Arkhangelsk (Talagy),2018,40.714892,64.596138,5,214.98
Astrakhan (Narimanovo),2018,47.999896,46.287344,5,66.51
Trip,2018,138.042241,56.431311,5,0.0
Barnaul (Titov Name),2018,83.547723,53.361377000000005,5,0.0
Belgorod,2018,36.570541,50.645157,5,0.0
Novy Urengoy,2018,66.694583,63.697412,5,11.7
Blagoveshchensk,2018,127.40753600000001,50.42238,5,199.3
Bogorodskoe,2018,140.44579199999998,52.376818,5,0.0
Bugulma,2018,52.79030600000001,54.634026,5,1.57
Vladivostok (Knevichi),2018,132.16510300000002,43.396702000000005,5,1817.6
Volgograd (Gumrak),2018,44.356743,48.792276,5,74.0
Vorkuta,2018,64.00447,67.49024399999999,5,4.9
Voronezh (Chertovitskoe),2018,39.225359000000005,51.812576,5,15.69
Ekaterinburg (Koltsovo),2018,60.802263,56.75025600000001,5,1468.27
Zeyskaya,2018,127.08798700000001,53.690803,5,0.0
Ivanovo (Yuzhny),2018,40.943709999999996,56.942303,5,15.63
Irkutsk,2018,104.355777,52.273103000000006,5,805.66
Kaluga,2018,36.366974,54.546890000000005,5,0.0
Kemerovo,2018,86.118863,55.28199,5,105.77
Keperveem,2018,166.145801,67.84458199999999,5,119.0
Kogalym,2018,74.5295,62.195565,5,4.9
Komsomolsk-on-Amur,2018,136.929004,50.403351,5,197.23
Krasnodar (Paszkowski),2018,39.139669,45.033923,5,606.73
Krasnoyarsk (Emelyanovo),2018,92.486391,56.180578000000004,5,1468.51
Kursk (Eastern),2018,36.282441999999996,51.749429,5,0.0
red,2018,94.40495,51.676108,5,0.44
Zabaykalsk,2018,114.831553,60.722584999999995,5,74.54
Magadan (Falcon),2018,150.73116000000002,59.914272,5,0.0
Makhachkala (Uytash),2018,47.655707,42.820909,5,91.3
Mineral water,2018,43.087648,44.217799,5,114.74
Peaceful,2018,114.02243100000001,62.531381999999994,5,929.85
Moscow (Vnukovo),2018,37.295014,55.608562,5,4936.49
Moscow (Domodedovo),2018,37.767995,55.43716800000001,5,11327.33
Moscow (Sheremetyevo),2018,37.405974,55.962962,5,25152.3
Murmansk,2018,32.758163,68.784743,5,145.39
